text,binary_label,language
"Hacemos de nuestra vida una aventura llena d colores ! #salhuaclothing blusa Malena , Pant azul , vinchas flores y pulsera http://t.co/7OmghQeGaV",0,es
RT @DiegoAndre__ : Placita = Fight Club,0,es
Me ha gustado un vídeo de @YouTube de @kronnomc ( https://t.co/BeJKJztq4r - SLENDERMAN VS OFFENDERMAN | KRONNO ZOMBER Prod . DEOXYS,0,es
"#TGIT ! Ve #STLvsTB en NFL Mobile . #TNF , incluido en Verizon . https://t.co/9d62BIPhKV",0,es
Lol #elvacilondelagatita #tagua #Repost #share https://t.co/sG7tzWYvxb,0,es
"En el H1Z1 me dice 30 sec y me quedo enganchado en el server , es decir no entra en la partida sino que se buguea ¿ alguien sabe porque ? :( 💩",0,es
Inspirada y seleccionando reporte de Moda y tendencias para el otoño/invierno2013 @marykay #falltrends @peopleenespanol @AidaPhillips 👗👚👖👜👛💄,0,es
Celebrando desde temprano nuestro aniversario en Frida 's @NEGROPR76 !! Lo mejor está por venir #Stthomas http://t.co/JKZEds3ayv,0,es
"RT @HeroAndBanshee : @Kronnomc Si eres Zomber , dadle a like , por mas comments , y SUSCRIBETE ! 🎶💕 @RubiusFtKaro https://t.co/j1fP9OnFOi",0,es
"Moderno y elegante Siempre bello @araostash @angelesuprchyn blazer #zegna , pants #alexandermcqueen ; … https://t.co/5P3QVzpevC",0,es
@guaynabocitymom philosophy pero ya quedan 5 mins,0,es
RT @hectorelcrack : Próximo vídeo en el canal . #ProjectH http://t.co/ogTDtxnsrh,0,es
Brava vs fifa vs calculo 2 vs netflix vs sleep,0,es
"Nariz roja , ojos llorosos esto es una maldición Lol #Flu gracias a Dios #ReyDavid a mi rescate !. https://t.co/m16qHyD3v5",0,es
""" RT to save titties "" jajajajajajajajjajajaja ok https://t.co/nLZauzmYHf",0,es
@JordiWild @ZarcortGame has visto que flow hasta coreo y todo !! Que Swag 😏,0,es
RT @Los_Monkeys : Abiertos @ Santurce Food Truck Abiertos @ Río Ave Universidad http://t.co/WWpGzMr96U,0,es
Escribe el hashtag al hacer tu pedido #40offsalhua y recibirás el 40% de descuento en toda tu compra ! 📲 096.880.7384 http://t.co/7h71PMUKgx,0,es
RT @BUBENKING : YA DISPONIBLE BUBENKING | ADAMANTIUM -ESCUCHAR YT : https://t.co/Ba6ZzZy9eP -DESCARGAR HHG : https://t.co/lrtUCk67T0 https://…,0,es
Esto parece la entrada de un strip club https://t.co/CgarHA3Ice,0,es
De bayamon a cupey de cupey a bayamon y despues para guaynabo #mividagris,0,es
RT @CDRamirez : Ingresa para conocer todo sobre el #Vestuario de @FarrukoPR @LatinAMAs #StyledX @AngieEstilo http://t.co/7rcZ5YsvHf http://t …,0,es
"@090fbfe96b9f46a 1/2 Buenas tardes . Para comunicarse desde México marque 0019085594899 , ingrese tarjeta VZW # 9085594899 , PIN #2392 , ~ MV",0,es
""" @Rovilosofia : @arianaasalgado jajajaja enserio , los sharpies suckean "" jajajaj my bad ..",0,es
@larryhernandez1 me preguntan que te vas a poner . No me hagas quedar mal con Mis consejos y tips ! #fashionfabulous,0,es
"RT @marciaf_92 : Generación del : "" Me mandó un Snap Chat "" , "" Le dió like . "" , entre otras expresiones .",0,es
Loca porque salga season 3 de OITNB .,0,es
#musicvideo #notengodinero #red #style #men #santodomingo #republica http://t.co/EUc5oD1cFQ,0,es
La fanaticada de gsw brah .. . Be humble in defeat,0,es
"RT @FutboolFlchajes : WOOOW Luciano , del Gremio U14 https://t.co/Ia3J2nSoty",0,es
RT @niikoolee_17 : Para mi no hay tiempo pero para los demas si . I 'll keep that in mind .,0,es
Hay días que queremos vernos elegantes #collar #neckless #chic Collar y aretes $ 14.90 #ilovesalhuaclothing ❤ ️ http://t.co/1V065kOVKA,0,es
"RT @augustus252011 : no pq existe el waterproof make up . tu la buscas mucho antes de la hora que dijistes y la vez sin maquillaje , ya https : …",0,es
"@TransitoPR Salí de Caguas a Bayamon y el tapón en el expreso para Caguas está horrible , pasa de Plaza las Américas . 6:03 pm",0,es
@farianav @alex_gabriel26 -mi político fav -that hair -río -you say things how they are -yami jaja -tu voz y risa -drinks and good times,0,es
@babigauchaa VISTE EL MID FINALE DE HTGAWM ?,0,es
Vale .. . no me creo que ya esté en mi casa . Me voy a dedicar a darle muchísimo amor al sofá y probablemente también a la play . Aió .,0,es
"@Loulogio_Pi lo fuerte es que es por cómo se pronuncia R2D2 en inglés .. . "" ar tu di tu "" 😐",0,es
"Ready ! Listos ya para Un dia lleno de Belleza , Moda y MAS @marykay @luiscascomakeup @marielabagnato NYC #glamsquad http://t.co/tQ2u0kaK",0,es
Aquí con @rushsmith jetlageaos perdidos . Las andanzas en mi snapchat : yellowmellowmeh . http://t.co/hyDLvOsJR7,0,es
No puedo creer casi 200.000 visitas en 2 dias ? :O COD BLACK OPS 3 ZOMBIES EPIC RAP | KRONNO ZOMBER https://t.co/YpeEp6yQqq vía @YouTube,0,es
Yo jurando que eran como las 10:30 pm,0,es
@nicolevazquez28 dile a christian que estoy pobre que necesito unos new balance nuevos,0,es
"RT @787NewsNetwork : Trailer Bridge , Inc ., una de cuatro compañías navieras que trae bienes a Puerto Rico radica quiebra . http://t.co/PpY .. .",0,es
RT @angelicamarie03 : Queda rotundamente prohibido tirarse misiones por shitty ass fuckboys is that so hard to understand girls ?,0,es
RT @Jona_nator : Mi meta financiera es ganar el suficiente dinero como para hacer mis compras de rutina en The Mall of San Juan .,0,es
"I need to go to Luquillo , pa ' hoyyyy",0,es
UNCHARTED 4 RAP | ¿ CARA O CRUZ ? | KRONNO ZOMBER | ( Videoclip Oficial ): https://t.co/wxIBPcKetD vía @YouTube,0,es
RT @emmrenurettin : Before and After listening to Lana Del Rey https://t.co/sqQkieyedV,0,es
Caen gotas de sangre y sudor !! !! COD BLACK OPS 3 VS BATTLEFRONT - CYCLO & KRONNO ZOMBER http://t.co/Gu7Z7rbzNX,0,es
RT @nashua_santiago : Estos cachorritos estan en busca de un buen hogar . Acabo de encontrarlos solos en la calle . Para mas info DM . https://…,0,es
"@yamidelvalleee Wow , acabas de romper el record de la más boba .",0,es
@_lapatrona666_ jajaja yeyyyy,0,es
RT @franxsf : ese anuncio de jeep got to me,0,es
RT @badgalaly : pero nunca me cansaría so https://t.co/BQst2Om65h,0,es
"Me ha gustado un vídeo de @YouTube de @zarcortgame ( https://t.co/ywbe7pYtDq - CIVIL WAR RAP | ZARCORT , PITER-G Y CYCLO ) .",0,es
"The border ? Existe un border para los puertorriqueños ? Wow , eduquenme porque en los aereopuertos no me dijeron na ' https://t.co/5n3XM6FmZI",0,es
RT @juaniPra1 : Yo el mundo active @MunecoGabriel @guillooooo @andrea_baez10 @GabaRivas @llerilee @PeterBlasini https://t.co/KsRtmZeKhU,0,es
"by chinomiranda "" Pídela en tu radio favorita ! #michicaideal #chinoynacho mañana 27 de noviembre a la … http://t.co/MxWSjTE0ui",0,es
RT @andyescalona : Venga !! ! Llegando al foro !! Toda la actitud #SLS #telemundo los veo 2PM/1C #styling @angieestilo … http://t.co/SVbwJdGdsj,0,es
RT @_tetanic : @Obeldavis era un buen caption,0,es
#quote #wednesday #elvacilondelagatita https://t.co/AMzoSlKFXW,0,es
Ese texto tan importante merece ser enviado a través de la red 4G LTE más grande y confiable del país : http://t.co/0fKvmBn0Bt,0,es
RT @mariacorina : Continuan los #MIercolesDeBelleza en @Discoverymujer @RoccoDonna @AngieEstilo @BetancurClaudia HOY 8 pm #fashion #hair .. .,0,es
Dadle rt al tuit del vídeo y os compraré mucha ropa que conseguiréis en mi tienda de camisetas próximamente . Pagando . 😏,0,es
RT @veryfinedechina : BABY CONTIGO YO ME VOY DE : https://t.co/RWJpE4lDcF,0,es
Esa es Portia di Rossi y ese es el set de Scandal 😳😳😳 https://t.co/FJ8tjLBEp1,0,es
"Quiero perrear shaky , shaky .",0,es
El Lunes entérate de más artistas que se unen al Grand Slam Party Latino #GSPArtylatino … https://t.co/CYBNwNUeUM,0,es
LEFT 4 DEAD 2 RAP - ZARCORT & KRONNO ZOMBER ( Videoclip Oficial ): http://t.co/QlZhWzKV9o vía @YouTube,0,es
Aviso de que aquí no tenemos wifi aún y lo más probable es que hoy no pueda subir vlog .. . 😔,0,es
@nicolevazquez28 quiero el brow wiz !,0,es
@JPelirrojo SEGUIRÁ SIENDO PRECIOSA ES DE QUEEN B DE QUIEN HABLAMOS,0,es
RT @BESTRAPVlDS : The Weeknd - Prisoner ( Ft . Lana Del Rey ) http://t.co/TZVn0wINK1,0,es
"RT @GabrielMangual : #ConversacionesDeMujeres "" Loca , tírale . Que nos pague shots . """,0,es
Que sorpresa ! Visita desde Orlando Dj Leony Boy .. .. https://t.co/OXi6x9ROJg,0,es
RT @vlyrarivera : Deberian de hacer mas shows como 90210 y Gossip Girl,0,es
"RT @xkmrvx : Yo prefiero millones de veces hacer roadtrips a irme a janguiar . Pero nadie nunca se apunta , no saben de lo que se pierden .",0,es
WXDJ “ EL ZOL 106.7 FM ” MORNING RADIO SHOW “ EL VACILON DE LA GATITA ” IS NO . 1 IN THE MIAMI-FT . LAUDERDALE MARKET . http://t.co/DDI28YguGh,0,es
"RT @idkmarifer : 3 words , 12 letters . Say it and Im yours .. . "" Puntos de bono . """,0,es
@bysTaXx ahahaha que puto crack ! De nada tio ! Pues en el boton de diamante pon mi nombre aunque sea en una esquinita .. .,0,es
RT @vjuarezrap : @Kronnomc damos todo el apoyo q podemos pero no es suficiente ay q llegar minimo alos 3.000.000 zombers ;) apoyo eterno kin …,0,es
@LoubrielClaudia @claudia_bea103 jajajaja dqle you can do itt ! yo cada vez que hago abdominales y quiero para pienso en el prom .. .,0,es
Perdonad que os de la lata pero cada twit o mencion que pongais con este hastag #PV25 me da un punto en las votaciones finales :D,0,es
Sueltate edwin !! ! #ElvacilonDeLaGatita 957miami #Onair #MorningShow Workout !! ! http://t.co/3Hfkgfa5J0,0,es
RT @tunnABeatz : BETTER PLACE - Hip Hop Beat with Hook ( Feat . Vanja ) https://t.co/PRm0stThFD via @YouTube,0,es
Me ha gustado un vídeo de @YouTube de @kronnomc ( https://t.co/GGuh6LSWaM - FNAF 4 VS MINECRAFT | KRONNO ZOMBER & ZARCORT | EPIC,0,es
El translator de twitter parece que lo auspicia Agapito .,0,es
Sígueme en #periscope #ElVacilondelaGatita https://t.co/iK7ZexP3RT,0,es
RT @janelyxxx : yo detesto que no me contesten o simplemente se tarden pero soy la primera que da unas pichaeras full full 24/7,0,es
NADIE VA A CAMBIARME ! | Rise of the Tomb Raider . 🎵🎶🎵 Se tu mismo y que nadie te cambie . http://t.co/ugWl2Tkhd2,0,es
RT @SebaLoSabe : #SangreAzul #BlueNation https://t.co/NgQvRw5bNF,0,es
Arranca que ya empezó la Pre Venta al Grand Slam Party Latino desde el Marllins Park . Un Dólar de … https://t.co/QOHWo9sblO,0,es
RT @FightsOnVine : Tyrone Has No Chill 😂😭 http://t.co/a4K4Q9Q26B,0,es
"Yo piché lo que dice y me fijé primero en el pelo , on point af https://t.co/fK0DTmpEWV",0,es
relax en marchiquita con mi @gasolinadrink y mi @NEGROPR76 http://t.co/ujXTp5He3g,0,es
"#TechTrivia : Los textos de SMS sólo pueden tener 160 caracteres de texto , ¿ pero cuál es el límite de un mensaje MMS ?",0,es
GM #Miami a levantarte el ánimo #elvacilondelagatita El Nuevo zol 106.7 fm http://t.co/NTuh7W2J9X,0,es
EL ENTRENAMINETO MAS LARGO DEL MUNDO !! | CAMPAÑA EP . 3 | COD BLACK OPS 3 : https://t.co/GS8xjJCmy9 vía @YouTube,0,es
"RT @DivimoveES : Nuestra querida @YellowMellowMG ha llegado a los 800k hoy ! Oh si nenaaaa , enhorabuena nenaaa 😎😎 Ou yeah ! http://t.co/ugzIvl …",0,es
RT @HILDAcLUNA : Terminando el fitting con @AngieEstilo para el comercial de mañana para TLC @Discoverymujer,0,es
#True #ElvacilonDeLaGatita uhmmmmmm http://t.co/jf25ezz6z8,0,es
Fun fact : a mi me gusta el invierno porque mi coat es bien cute y me lo puedo poner todos los días . #ImSuchAGirl #PoltaNadie,0,es
Me ha gustado un vídeo de @YouTube de @willyrexyt ( https://t.co/pIvsFOmG6H - El BILLAR de los que NO tienen AMIGOS !! POOL VR ( HTC,0,es
Casual Aqui en el carro jamming con #mevoyenamorando chinoynacho #farruco @angelesuprchyn @araostash … https://t.co/q2FwPpqCkw,0,es
#miami #imagenMagazine en el Westland Mall . http://t.co/HG8iURqVWB,0,es
#zoolander2 #Premier #bluesteel #ParamountPicture Imagen Modeling by La Gatita https://t.co/DfnnNMQegI,0,es
RT @leandr0_dario : Listen to Color Rosa ( Prod . Jeance ) by Leandro Dario #np on #SoundCloud https://t.co/p2HUPxSDYW,0,es
Ugh que sexy,0,es
Bleach o the office jmmmmmmmm cual sigo viendo,0,es
RT @_rtn69 : Coño eh estado de RoadTrip en lugares equivocado en PuertoRico pero ya se pa donde ir . https://t.co/OVRUuRhDRc,0,es
1 mes y 25 días .. .. @NEGROPR76 #wohoo,0,es
Ese momento en el que este Zombie muerto se siente vivo ! ❤ ️💀 Z4E ! https://t.co/2Ql4bnzzuf,0,es
2 do Round ! Long island es la Q es !! Woooo http://yfrog.com/kg61ptuj,0,es
"Super mi friend . Miss u , you always rock . Hope to see u soon . Besote @nickverreos1 @tvguidenetwork @cnn @cnni",0,es
He añadido un vídeo a una lista de reproducción de @YouTube ( https://t.co/45u2NbhefP - LUCKY ISLAND | ARRASAMOS EN STEAMPUNK ! |,0,es
Imagen Modeling by La Gatita Te espero mañana Martes 7 de Julio de 6- 7:30 Pm . 777 Nw 72 Avenida … https://t.co/34rI6LgBQP,0,es
#amoralamexicana #happyhalloween #mariachigirl #angieestilo http://t.co/IUbQ45T9b6,0,es
@meanpIastic ahh no no no .. Ahora hay que cargar los headphones también ? Pff sike me quedo con los normales,0,es
RT @paopao9 : mood sentimental,0,es
"RT @cristinaa_fern : #ConversacionesDeMujeres +¿ Cómo estas vestida ? -Estoy bien fancy . +Ahora me tengo que cambiar cabrona , yo estoy bie …",0,es
"RT @_Corcha : Los tweets no se borran , si lo escribiste lo dejas",0,es
@krb_24 ey pero que la pases bien cogiéndola 😂 es Anerican History ?,0,es
#hialeah Chef Joseito #elvacilondelagatita https://t.co/HKqYjrx1BV,0,es
Francisco : tú eres mi última opción para prom date Okkkkkkk,0,es
YA QUIERO VER THE PURGE .,0,es
""" @CoIlegefessions : "" Booty is more important than water "" - West Point "" JAJAJAJ #dryseason http://t.co/GRU9NrORrZ",0,es
RT @Univision : ¿ A quién quieres ver en #LatinGRAMMY ? No te pierdas a @eizamusica y tus favoritos #EntreLaMusica con @VerizonLatino http://t …,0,es
"LA TRAICIÓN A ZARCORT ! | Lucky Island | Zarcort , Luis & Cojo Minecraft : https://t.co/AnkxhUM31N vía @YouTube",0,es
Ajajaja @JordiWild mm me lo pensaré ! 😝😜 Vale a ti no te bloqueo pero solo por que se que KrordiWild IS RIAL ! ❤ ️💦😂,0,es
RT @iannahilad : No me dejan pero te llevo pa casa anyways https://t.co/5PbQdbNbiK,0,es
RT @GootWell : @YellowMellowMG Tu al ver que él fandom se ha complacido . https://t.co/9s7daOVW8f,0,es
RT @zapi_z : Yo les aseguro q ninguno de ustedes tuvo un senior year igual de cabrón q el mío porque es que graduarse de ASJ es otra cosa #b …,0,es
“ @andyescalona : #look @angieestilo @beatrizmiami http://t.co/8Ux6wmoX83”super como Luce la Moda de los tonos azules en pastel y azul royal 💃,0,es
HGreg 8505 NW 12 Calle en el Doral !. .. https://t.co/CweuNbnx2J,0,es
RT @VMSagardia : QUIERO PLAYA . QUIERO SOL . QUIERO TAN . QUIERO PISCINA . Quiero bikini y no 40 layers de ropa !! !! !! !!,0,es
"RT @lucianojorge01 : Cuando me voy de pecho con mi crush y me dice "" tu no me gustas "" : https://t.co/x4YvFDQ6x6",0,es
Lo que tanto esperabas AL FIN LLEGÓ Salhua clothing store !! !! !! ! #salhuaclothingstore pronto !! ! https://t.co/dFk45Q4CR8,0,es
"@rosinmas @BolliStuff holi ! y oye cuanto más viajo más veo que Spain is different , chi . AHORA , más viajo y más me gusta el carácter español .",0,es
Soy yo o los seniors se ven cada vez mas bebes ?,0,es
"RT @Univision : Estamos en turbo mode , ya casi listos para #LatinGRAMMY #EntreLaMusica con @VerizonLatino https://t.co/cAhcb4YaeX",0,es
RT @gabsms : yo quiero un new year 's kiss :(,0,es
"RT @nessstor8 : Loco por un get con gente close nada más , buen ambiente , bebidas y conversaciones cabronas …....",0,es
No le paso nada a mi guagua #Blessed,0,es
a los jugadores de la #NBA le deben dar un Óscar !! ! Q clase show hacen cuando se caen .. .,0,es
""" @nataliesolange : Necesito un karaoke , de que ayer .. . "" oh my you know me",0,es
☁️ Algo casual para usar a mitad de semana .. . ☁️ #relax #blouse #outfit Blusa $ 24.50 #ilovesalhuaclothing 💓 http://t.co/J5w12KcKaJ,0,es
De la pasarela a la alfombra y vida real . #runway to #realway . ninelconde #miraquienbaila @univision … http://t.co/0y8n6tCP7c,0,es
""" @taniaspontania : . @arianaasalgado ja ja ja very funny "" alwaysss :)",0,es
RT @ESPNNBA : Allen Iverson stepping over Tyronn Lue is No . 14 in #NBArank NBA Playoff Vines https://t.co/25TEoh39FH,0,es
@camibeatriz13 @Camsfigueroaa suena super ! Estoy en countdown para el MCAT en tres semanas pero after that puedo cuando sea 🙌🏼💕,0,es
"RT @_arodrigzz : Con #ConversacionesDeMujeres me doy cuenta que todas somos igual de psychos y locas , no hay break 😂",0,es
LA PELOTA SALTARINA ! | CON Cojo y Luis POPURRI | ROCKET LEAGUE : https://t.co/da6uLc4nhk vía @YouTube,0,es
Como no tengo un bicho que hacer pues estoy practicando mis skills en Gotcha !,0,es
"RT @MixupTeam : Los libros de @TownGamePlay se agotaron , pero no se preocupen , firmará a todos los que lleguen a #Mixup Universidad https://…",0,es
Save hearts in your closet ! 💓 Blusa amarrada de chiffon disponible en s-m-l Para envíos contáctanos al 0968807384 http://t.co/olqDQ8p5OQ,0,es
Delicious Caramel Mocchiato #donkindunuts enjoy .. .. America se mueve con Dunkin . . https://t.co/ylFsYRcbVi,0,es
RT @mariasofia_14 : Ultima semana en la high .,0,es
RT @_amandacolon_ : “ @CHlLDHOODRUINER : this dance battle has me in tears fam 😭😂 http://t.co/8Z1pYmxrlZ ” JAJJQAJJAJAAJJA,0,es
Se trajo old facebook a tw ? 🤔 https://t.co/4uII2q0Bg2,0,es
"¡ Ya están públicos los vlogs ! Como soy lerda los publiqué a las 18.00 , pero de Chile . MIS DISCULPAS .",0,es
"RT @elyas360 : Kronno .. . creo que debemos irnos a dormir , estamos empezando a delirar 🙈😂 @Kronnomc",0,es
"Ja ja ja . WOW . Bueno que me pase , por idiota .",0,es
#KidsModel Imagen Modeling by La Gatita Regístrate http://t.co/jScmcmaN0W https://t.co/QWvCBJNixV,0,es
MUSICA Continua 2da Mezcla DJ Sheriff y te la Vamos a REGALAR #EXCLUSIVO #ElVacilonDeLaGatita . AHORA .. ..,0,es
Lo que hace falta en Youtube es un Saitama Youtuber .. . Vereis que de un puñetazo se arreglan las tonterias del salseo ! 😂😂😂😂 Ok no .,0,es
Es facil de comprobar si yo paso de mis Zombers o no .. . Un comentario con el simbolo ☝🏻️ si alguna vez os he dado Fav o like o signos de vida .,0,es
"2Da mezcla dj sheriff , Comienza con salsa .. . Pendiente 7:50 am Enviame Tu Saludo . @DJ_SHERIFF",0,es
Estoy fangirleando en la fiesta de @NetflixES .. . Está Red . GET OUT OF MY KITCHEN . #NetflixEnEspa ña https://t.co/H6liUwfB18,0,es
"@ACUEDUCTOSPR Buenos dias . Para el area de Santa Rosa I , Sec . Los Lopez , Luego del Az de Oro no esta llegando el agua en los dias indicados",0,es
"Si tienes un Jetpack , estas ideas son para ti . Si no lo tienes , pues , mira lo que te estás perdiendo : http://t.co/fvl5r0wqtH",0,es
"RT @smcanales96 : I only drink alcohol on days that end in "" Y """,0,es
@xaviihiraldo told yaaa,0,es
#ootd Look del día de jessicacedielnet para elgordoylaflaca juvenil y moderna con top y falda de … http://t.co/IynkzaMLHE,0,es
"RT @biveer : quiero la sortija de "" my princess "" de pandora . 😍😍😍😍😍😍😍😍😍😍😍😍😍 😍😍😍😍😍",0,es
