text,binary_label,language,source,media
Ja ja otra ignorante seguramente hoy ya estaría funcionando el aeropuerto ja ja el chiste es salir a FREGAR,1,es,ES_misocorpus,twitter
"A mi me gusta el del wey que le dice a la chava ""callate puta"" jajajajjaa fan!",1,es,ES_misocorpus,twitter
ustedes: lo de greta thunberg es admirable ?????✊? also ustedes: ofelia fernandez? tremenda estupida es muy joven y gorda,1,es,ES_misocorpus,twitter
La tal greta es una payasa ! Deberia estar viendo es televisión,1,es,ES_misocorpus,twitter
"Greta me parece la típica prima GILIPOLLAS que mientras cenas en navidad te suelta una parrafada copiada de el discurso de cualquier orador barato sobre un mundo que solo puede ser utópico y si no le das la razón o das algun matiz se enfada, llora y te llama FASCISTA or whatever.",1,es,ES_misocorpus,twitter
Y nosotros Greta. Y nosotros. A ver si te vas de una puta vez con tus putos renos y nos dejas en paz.,1,es,ES_misocorpus,twitter
"Y nosotros reciclando y separando basura... Y la Greta loca, haciendo mutis por el foro.",1,es,ES_misocorpus,twitter
"El por culo q están dando con la ( una puta cria q va dando lecciones de moral y es la primera q no hace nada ) , las palabras vuelan y se las lleva el viento . Ns como hay subnormales q se creen las cosas de esta payasa",1,es,ES_misocorpus,twitter
"#LaCumbreDelClimaEs un cirquito, y greta la payasa mayor",1,es,ES_misocorpus,twitter
"La seuda ""Greta"" te da lecciones de política, algo que ni leyendo mil veces podrás entender pelotuda..",1,es,ES_misocorpus,twitter
BRO ta puta de greta,1,es,ES_misocorpus,twitter
La niña Greta es un simple comercio....es una idiota puesta para los más idiotas...,1,es,ES_misocorpus,twitter
hagamos un hilo sobre la hija de mil puta de Greta Thumberga?,1,es,ES_misocorpus,twitter
"“Amo a Greta. No por sus trenzas, ni su cara de pan, ni pq hizo del absentismo escolar un imperativo moral. Amo a Greta pq, involuntariamente, ha logrado exponer a la sociedad occidental como es: supersticiosa, estúpida, histérica, infantil y adicta a la salvación”",1,es,ES_misocorpus,twitter
La Greta loca por el billete sin más comentarios y punto.,1,es,ES_misocorpus,twitter
"Como sea verdad, Greta majareta se va a poner hecha un basilisco.",1,es,ES_misocorpus,twitter
Chupame la pija pendeja zurda. #2019in5words,1,es,ES_misocorpus,twitter
"Greta Thunberg: Un producto de marketing para gilipollas. Efectivamente, la pequeña revolucionaria del clima es un timo. Resulta que zarpa desde Virginia en un catamarán. Hilo:",1,es,ES_misocorpus,twitter
Aquí un contrario a greta la majareta.,1,es,ES_misocorpus,twitter
Greta Thunberg niña rata,1,es,ES_misocorpus,twitter
"Cuando pasen 20 o 30 años tod los adolescentes que ahora adoran a Greta dirán de ella : ""Hay que ver lo gilipollas que éramos entonces"" y ""Hay que ver lo bien que nos engatusó esa mosquita muerta"".",1,es,ES_misocorpus,twitter
Ves a ayudar gilipollas ???,1,es,ES_misocorpus,twitter
"Celebró este putazo a la ""persona del año alías Greta Thunberg"", bien mamadora en TWITTER pero que bueno que le pusieron un alto a esa estúpida chamaca nalgas miadas. ☺️☺️☺️☺️",1,es,ES_misocorpus,twitter
La puta de tu madre,1,es,ES_misocorpus,twitter
La Greta majareta no va a esos paises diciendo que contaminan.,1,es,ES_misocorpus,twitter
estúpida. Has visto que hay un incendio de grandes proporciones en Australia. . me pregunto algo. Porque np has salido de bocona a decir algo?,1,es,ES_misocorpus,twitter
"Un loca de carretera más!!!! Tanto científico real, estudiando e investigando, y es a este ser a quién van a premiar (con incluirla ese ranking)? #NMJ",1,es,ES_misocorpus,twitter
"Un oceano de distancia entre el joven Slat y la histérica Gr*t* Y ""Este vídeo evidencia la manipulación política que se le ha dado al discurso de Greta Thunberg"" on YouTube",1,es,ES_misocorpus,twitter
Almmmmm como te mama hablar de los demás pinche morra estupida,1,es,ES_misocorpus,twitter
Hija puta la Greta aes como habla español,1,es,ES_misocorpus,twitter
"La Greta le dice a su mami que se hagan una fotico en el sofá de su casa en Suecia y no se le ocurre usar uno de diseño exclusivo Italiano de más de 8000 mil pavos,de piel de zorra.Tocate los huevos",1,es,ES_misocorpus,twitter
Esa Greta pendeja está informando acerca de #australia desde hace muchos dias. Ella tiene 17 años y consiguió más que tu en 100 vidas. Parece que tu eres la P E N D E J A y envidiosa,1,es,ES_misocorpus,twitter
"Por fin puedo interactuar con notificaciones y mensajes ? Efectivamente, ""Greta majareta"" cansa, pero hay veces que no se puede evitar el ver todo lo que pasa fuera que, inevitablemente se une a lo de aquí, que no es poco... Es un sin vivir tanto ""jeta majareta"" suelto ?",1,es,ES_misocorpus,twitter
"Greta Thunberg es una chamaca pendeja, no se por qué verga le dan tanta atención.",1,es,ES_misocorpus,twitter
?Patetica esta niñita ..por que no se quedo atras??? Greta cuanto vale tu show de victima eres manipuladora nadie te lo cree,1,es,ES_misocorpus,twitter
O la idiota de la greta tan defensora de todo se acerca hasta Irán.,1,es,ES_misocorpus,twitter
"La Greta esa es una payasa, fin.",1,es,ES_misocorpus,twitter
"Si es que sois gilipollas.... ala, agradecérselo a Greta y todos los lameculos de la COP25",1,es,ES_misocorpus,twitter
"No me gusta Greta, se parece una loca y no me inspira confianza. Ella sobre actùa y se parece drogadicta. Hubieran puesto a una joven con rostro màs dulce y educada, no a una zombie amargada.",1,es,ES_misocorpus,twitter
"Aparte de la tonta de Greta y el tonto de Bardem...en el COP25, que tal? #COP25",1,es,ES_misocorpus,twitter
"Lo que estoy diciendo que ese puesto de un ACTOR y un CANTANTE no sirve para nada frente a un CIENTÍFICO, y ahora no me saques a la puta Greta, que ha hecho más que estos dos.",1,es,ES_misocorpus,twitter
Anda a estudiar greta hija de puta.,1,es,ES_misocorpus,twitter
"Freno de mano ecológico, ni la puta Greta lo haría mejor",1,es,ES_misocorpus,twitter
Así que Greta Majareta es comentarista en carreras de camiones. De lo que se entera uno?,1,es,ES_misocorpus,twitter
Puta de greta,1,es,ES_misocorpus,twitter
"Después del paseo por la , te puedes dirigir al y recorrer la exposición ""Brujería en Chile colonial"", con piezas fabricadas por las loceras, Greta Cerda y Marta Contreras y dibujos de la ilustradora Marcela Trujillo, #Maliki. DE l. A V. de 9:00 a 17:00 hrs.",1,es,ES_misocorpus,twitter
Greta histérica,1,es,ES_misocorpus,twitter
"Bravucones? Son los mejores presidentes que quedan en esta parte del mundo! La loca es la Greta esa! Estos de CNN sinceramente, más comunistas y se matan!",1,es,ES_misocorpus,twitter
Puta Greta ajaja,1,es,ES_misocorpus,twitter
por payasa ???????????,1,es,ES_misocorpus,twitter
Quisiera ver a La Niña estupida de la Greta ver si pone la misma cara de pupu que con trumph,1,es,ES_misocorpus,twitter
Payasa de circo barato.,1,es,ES_misocorpus,twitter
"Greta me parece una pendeja, y los otros 3,1 M son mas PENDEJOS QUE ELLA.",1,es,ES_misocorpus,twitter
"No compres uno de raza, adopta uno sin casa...... Boba malparida.",1,es,ES_misocorpus,twitter
TOMA Y LA PUTA Q TE PARIO PENDEJA COMUNISTA DE MIERDA,1,es,ES_misocorpus,twitter
"Esta además de loca es enrredadora Malo, malo",1,es,ES_misocorpus,twitter
Que facil es hacer feliz a Greta la majareta ?,1,es,ES_misocorpus,twitter
"¿Qué científicos dices, pudremita? Espero que no sea Greta la majareta... En cualquier caso, ya preveo que toda medida que no vaya encaminada en aniquilar económicamente toda la zonan, para vosotres los neomomunistes es un desastre.",1,es,ES_misocorpus,twitter
"Greta no lucha contra el calentamiento global, es una niña egocéntrica viviendo de millones de gilipollas.",1,es,ES_misocorpus,twitter
Que malaaaaaa lechee puta greta pero quieen es esa niñaaaa. El bombo que la querais daaar que sabe ella de ma vida que monolgos tiene que daaaaaar deee verdad,1,es,ES_misocorpus,twitter
"La Greta loca a la carrera, pero por el billete sin más comentarios y punto.",1,es,ES_misocorpus,twitter
Estupida tonta útil ?,1,es,ES_misocorpus,twitter
"Cállate de una puta vez por dios, que pareces una muñeca programada, ahora la culpa es de la gente, excluyendo empresas y políticos que les firman lo que sea. Esta niña debe dejar de fomentar estas putas barbaridades, espero que le estén dando dinero por lo q suelta de su boca.",1,es,ES_misocorpus,twitter
Qué Greta es gilipollas no lo discutiré.,1,es,ES_misocorpus,twitter
"Pregunta en serio, cuando alguien le explique a Greta Thunberg que su propia respiración genera CO2: ¿Le explotará el cerebro y se quedará en coma autista de por vida? ¿Se quemará a lo bonzo, y decenas de miles de gilipollas en todo el mundo seguirán su ejemplo?!",1,es,ES_misocorpus,twitter
A esta mocosa la veo hasta en mi plato del cereal ??? La activista sueca de 16 años Greta Thunberg fue elegida como Persona del Año por la revista #Time por su lucha para exigir acciones concretas contra el cambio…,1,es,ES_misocorpus,twitter
"El mundo está jodido desde que los medios sólo le dan difusión a cualquier imbécil que promueva el odio como la pendeja Greta, o",1,es,ES_misocorpus,twitter
"Greta Thunberg, ¿quieres hacer activismo de verdad? Ponte a trabajar, ponte unos guantes y empieza a limpiar bosques, playas y montañas. Mánchate las manos, so cerda, que desde debajo de una pancarta no se arregla el planeta. Claro, que da más dinero tener detrás a la Onu. ¡Vaga!",1,es,ES_misocorpus,twitter
"Tu puta madre Greta, déjame en Paz!..",1,es,ES_misocorpus,twitter
Que mal que me cae ésta pendeja,1,es,ES_misocorpus,twitter
Este 2019 quiero vomitarlo... Greta Thunberg persona del año y esta payasa ahora cambia el mundo según BBC? Cuando los progres atacan... ??‍♂️ Lo peor de todo es que la vaina es sistemática...,1,es,ES_misocorpus,twitter
Alguien sabe algo de la Greta?? Se habrá ido a su puta casa en avión disfrazada?,1,es,ES_misocorpus,twitter
tengo un asperger que ni la puta greta,1,es,ES_misocorpus,twitter
"Greta tuitea sobre su viaje en ""tren abarrotado""; empresa ferroviaria responde que lo hizo en primera clase Esta muchachita boba, piensa que el mundo le rendira pletesia esta Loca esta mocosa FARSANTE",1,es,ES_misocorpus,twitter
Greta Thunberg ¿PERSONA DEL AÑO? JAJAJAJAJA una pendeja que le hicieron un lavado de cabeza y es mandada por gente.,1,es,ES_misocorpus,twitter
"Puta Greta, chicos fumen porros y tirad la colilla al bosque para que prenda fuego hectáreas.",1,es,ES_misocorpus,twitter
Que investiga la tonta esta?? Si solo cuenta mentiras y se.deja utilizar para que sus padres ganen dinero??,1,es,ES_misocorpus,twitter
"La Greta en Time y esta loca como una de las que cambió al mundo. Solo por pelarse las tetas. Hay gente que está salvando animales en peligro de extinción, buscando curas para...",1,es,ES_misocorpus,twitter
Australia quemandose y la niña rata de Greta celebrando su cumpleaños no ha dicho nada. El problema era con Bolsonaro,1,es,ES_misocorpus,twitter
Preguntadle a Greta Majareta.,1,es,ES_misocorpus,twitter
"Greta estaba destinada a ser una sex simbol en Suecia, según cuentan sus apenados padres. Pero conforme iba creciendo no sólo resultaba más mal hecha que la cama de una loca sino que además su cara ya no se lleva ni en los mangos de los paraguas. Fue cuando decidieron el plan B..",1,es,ES_misocorpus,twitter
Le creo más a Malala que a la ESTÚPIDA de Greta,1,es,ES_misocorpus,twitter
"El clima es la puta excusa que utilizan estos vagos de mierda para no pegar ni golpe, como la Greta, niña odiada por quienes no nos dejamos engañar por estas estafas. Que estudien o trabajen pero dignamente.",1,es,ES_misocorpus,twitter
Seguro que a la Greta majareta le mola mas que a ninguno!!!!!! Jajajajajajajajajaja,1,es,ES_misocorpus,twitter
La niña rata tiene menos años que Greta Thunberg y parece de la edad de Carmen Sevilla.,1,es,ES_misocorpus,twitter
"Greta loca, la quiero ver en el polo norte en un barco de greenpeace haciendo algo, a cambio deviajar en primera clase",1,es,ES_misocorpus,twitter
se lo pasan a la histérica de los anteojos de murciélago q no sé como se llama Greta Thunberg registra su nombre y el de su movimiento como marcas comerciales,1,es,ES_misocorpus,twitter
"Diossss dejad al crío que se coma la longaniza a gusto cojones Es de un pueblo de mierda y todo lo ha hecho él, no puede ser más ecológico ni sudar más de la industria cárnica, id a darle la chapa a la cerda de la Greta",1,es,ES_misocorpus,twitter
NOOO PUTA GRETA,1,es,ES_misocorpus,twitter
"Pero y ésta pava quién coño se cree que es para estar ahí dando consejos de nada??? Y la gente como gilipollas bailándole el agua como si fuera algún tipo de profesional experto de lo que sea... Que es una puta niña que no tiene ni la ESO, SUBNORMALES!!! Si es que yo no sé...",1,es,ES_misocorpus,twitter
Idiota... pero en Venezuela explotan el Amazonas y que haces tu puro quejarte.. nojodas,1,es,ES_misocorpus,twitter
"Greta es una estúpida culicagada con licencia para hacer circo en naciónes unidas pero que jamás ha hecho nada con sus manos por lo que tanto cacarea, es la imagen de la corrupción que se roba los multimillorias donaciones a las org ambientales.",1,es,ES_misocorpus,twitter
Es que niña tonta!!!,1,es,ES_misocorpus,twitter
"Greta, otro tongo más de la izquierda y los ambientalistas....anda en primera clase y se hace la tonta. Además tiene una cara de diablo fatal",1,es,ES_misocorpus,twitter
Y despues hay que escuchar a la pelotuda de greta tanberga diciendo que le robaron la infancia,1,es,ES_misocorpus,twitter
"Es q no me canso de encontrarle la razón. Esto, a diferencia del onanismo cerebral del progreizquierdismo, es hablar con datos, con evidencia. Q la pendeja iluminada de Greta, diga q estamos ad portas de una extinción masiva y q haya imbéciles q le rinden culto, preocupa.",1,es,ES_misocorpus,twitter
Esta payasa se ha querido marcar un Greta Thunberg pero le ha salido cutre.,1,es,ES_misocorpus,twitter
"Que alguien me explique que hacía la mocosa Greta en los Oscars, insufrible la pendeja!",1,es,ES_misocorpus,twitter
Harry Potter y el misterio de porque mierda le dan tanta bola a la idiota de Greta,1,es,ES_misocorpus,twitter
"¿Sería diferente si fuera un joven? Si fuera un joven, seguro sería un trans LGBTI, histérica... estúpida y hasta puta.",1,es,ES_misocorpus,twitter
Pinche pendeja.,1,es,ES_misocorpus,twitter
"A veces hace falta que te digan que sos una pelotuda. Pero bueno, siempre termino haciendo lo mismo ?",1,es,ES_misocorpus,twitter
"El Cranko sueco ha llegado a Madrid, eso sí, sin derroche de medios policiales pagados de nuestros bolsillos. Vete a Benidorm a tomar el sol, payasa.",1,es,ES_misocorpus,twitter
Tú eres tonta y en tu HOME no hay botijo.,1,es,ES_misocorpus,twitter
Mocosa : Greta tiene gripa ?,1,es,ES_misocorpus,twitter
Esa pendeja no hace nada no mueve masas solo habla como cotorra no hace nada no dice cosas coherentes X eso genera odio,1,es,ES_misocorpus,twitter
42 millones de heroes que hacen mas por el medio ambiente que la pendeja de,1,es,ES_misocorpus,twitter
